,Brand Name,Name of the Product,Price,Return/Exchange,Expected Delivery,Availability,Product URL
71,road runner,road runner Men's Casual Sneaker Shoes,₹495.00,30 Days Returns & Exchange,"FREE delivery Sunday, 27 November Or fastest delivery Saturday, 26 November. Order within 14 hrs 59 mins","FREE delivery Sunday, 27 November. Or fastest delivery Saturday, 26 November. Order within 14 hrs 59 mins. ",https://www.amazon.in/road-runner-Casual-Sneaker-Shoes/dp/B0B9SYSXYK/ref=sr_1_53?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-53
72,Kraasa,Kraasa Tesla-44 Running Shoes for Men,₹599.00,30 Days Returns & Exchange,"FREE delivery Sunday, 27 November Or fastest delivery Saturday, 26 November. Order within 2 hrs 14 mins","FREE delivery Sunday, 27 November. Or fastest delivery Saturday, 26 November. Order within 2 hrs 14 mins. ",https://www.amazon.in/Kraasa-Tesla-44-Running-Shoes-White/dp/B099FBGT1K/ref=sr_1_54?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-54
73,Campus,Campus Men Callisto Running Shoes,"₹1,539.00",30 Days Returns & Exchange,"FREE delivery Monday, 28 November Or fastest delivery Saturday, 26 November. Order within 2 hrs 14 mins","FREE delivery Monday, 28 November. Or fastest delivery Saturday, 26 November. Order within 2 hrs 14 mins. ",https://www.amazon.in/Campus-Callisto-L-Gry-M-BLU-Running/dp/B0B431Y1ZZ/ref=sr_1_55?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-55
74,Campus,Campus Men's Strom PRO Running Shoes,₹719.00,30 Days Returns & Exchange,"FREE delivery Saturday, 26 November Or fastest delivery Tomorrow, November 25. Order within 14 hrs 33 mins","FREE delivery Saturday, 26 November. Or fastest delivery Tomorrow, November 25. Order within 14 hrs 33 mins. ",https://www.amazon.in/Campus-Mens-Strom-Running-Shoes/dp/B08R22WRPP/ref=sr_1_56?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-56
75,Bacca Bucci,Bacca Bucci Men's Running Shoe,"₹1,299.00",30 Days Returns & Exchange,"FREE delivery Sunday, 27 November Or fastest delivery Saturday, 26 November. Order within 2 hrs 13 mins","FREE delivery Sunday, 27 November. Or fastest delivery Saturday, 26 November. Order within 2 hrs 13 mins. ",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjEwOTAyNDU1MTI2NDAxOjE2NjkzMDU1NTk6c3BfYnRmOjIwMDM0NTQyNzEwMzAzOjowOjo&url=%2FBacca-Blocked-Fashion-Shopping-Fun-Multi%2Fdp%2FB07YSVBJ8K%2Fref%3Dsr_1_57_sspa%3Fkeywords%3Dshoes%26qid%3D1669305559%26qu%3DeyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9%26sr%3D8-57-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
76,Bacca Bucci,Bacca Bucci Men's Walking Shoe,"₹1,399.00",30 Days Returns & Exchange,"FREE delivery Saturday, 26 November Or fastest delivery Tomorrow, November 25. Order within 14 hrs 33 mins","FREE delivery Saturday, 26 November. Or fastest delivery Tomorrow, November 25. Order within 14 hrs 33 mins. ",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjEwOTAyNDU1MTI2NDAxOjE2NjkzMDU1NTk6c3BfYnRmOjIwMDM0ODkwNzM2MDAzOjowOjo&url=%2FBacca-Bucci-Mens-Black-Walking%2Fdp%2FB08DKX8X3W%2Fref%3Dsr_1_58_sspa%3Fkeywords%3Dshoes%26qid%3D1669305559%26qu%3DeyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9%26sr%3D8-58-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
77,BRUTON,"BRUTON Shoes, Running Shoes, Casual Shoes, Sport Shoes, Sneaker Shoes for Men",₹338.00,30 Days Returns & Exchange,"FREE delivery Sunday, 27 November on first order Or fastest delivery Saturday, 26 November. Order within 2 hrs 13 mins","FREE delivery Sunday, 27 November on first order. Or fastest delivery Saturday, 26 November. Order within 2 hrs 13 mins. ",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjEwOTAyNDU1MTI2NDAxOjE2NjkzMDU1NTk6c3BfYnRmOjIwMDU1NTk2NDk2ODk4OjowOjo&url=%2FBRUTON-Running-Sneaker-532-Black-Red-Numeric_6%2Fdp%2FB0B4K3Z6SX%2Fref%3Dsr_1_59_sspa%3Fkeywords%3Dshoes%26qid%3D1669305559%26qu%3DeyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
78,BRUTON,BRUTON Shoes for Trendy Shoes | Casual Shoes | Sports Shoes | Running Shoes | Exclusive Shoes for Men,₹338.00,30 Days Returns & Exchange,"FREE delivery Sunday, 27 November on first order Or fastest delivery Saturday, 26 November. Order within 2 hrs 13 mins","FREE delivery Sunday, 27 November on first order. Or fastest delivery Saturday, 26 November. Order within 2 hrs 13 mins. ",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjEwOTAyNDU1MTI2NDAxOjE2NjkzMDU1NTk6c3BfYnRmOjIwMDU1NDU5MjU3Njk4OjowOjo&url=%2FBRUTON-Trendy-Casual-Running-Exclusive%2Fdp%2FB0B3TGG3DH%2Fref%3Dsr_1_60_sspa%3Fkeywords%3Dshoes%26qid%3D1669305559%26qu%3DeyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
79,Unistar,Unistar Men Running Shoes,₹274.00,30 Days Returns & Exchange,"FREE delivery Tuesday, 29 November on first order Or fastest delivery Sunday, 27 November. Order within 15 hrs 28 mins","FREE delivery Tuesday, 29 November on first order. Or fastest delivery Sunday, 27 November. Order within 15 hrs 28 mins. ",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NTg4ODU3NDI3NDA4NjA0OjE2NjkzMDU1NjM6c3BfYXRmX25leHQ6MjAwMzI1NjkyNDg3OTg6OjA6Og&url=%2FUnistar-Mens-Running-Shoes-8-India%2Fdp%2FB07DT9V6SK%2Fref%3Dsr_1_49_sspa%3Fkeywords%3Dshoes%26qid%3D1669305563%26qu%3DeyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
80,Generic,Men's Mesh Walking/Outdoor Sports Shoes,₹599.00,30 Days Returns & Exchange,"₹59 delivery Monday, 28 November","₹59 delivery Monday, 28 November. ",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NTg4ODU3NDI3NDA4NjA0OjE2NjkzMDU1NjM6c3BfYXRmX25leHQ6MjAwOTE4NTMwMDgxOTg6OjA6Og&url=%2FMens-Blue-Sports-Shoes-India%2Fdp%2FB0BGSSK85V%2Fref%3Dsr_1_50_sspa%3Fkeywords%3Dshoes%26qid%3D1669305563%26qu%3DeyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
81,Generic,Men's Black Mesh Sports Shoes,₹498.00,30 Days Returns & Exchange,"₹59 delivery Monday, 28 November","₹59 delivery Monday, 28 November. ",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NTg4ODU3NDI3NDA4NjA0OjE2NjkzMDU1NjM6c3BfYXRmX25leHQ6MjAwODUzMjIwOTI0OTg6OjA6Og&url=%2FMens-Black-Sports-Shoes-India%2Fdp%2FB0BGSP11Z8%2Fref%3Dsr_1_51_sspa%3Fkeywords%3Dshoes%26qid%3D1669305563%26qu%3DeyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9%26sr%3D8-51-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
82,Bacca Bucci,"Bacca Bucci® Men's Majesty Comfortable Running Shoes with Adaptive Smart Cushioning 5 in 1 uni-Moulding Technology Professional Non Slip Running Shoe for Training, Walking, Fitness & Gym","₹1,399.00",30 Days Returns & Exchange,"FREE delivery Sunday, 27 November Or fastest delivery Saturday, 26 November. Order within 2 hrs 12 mins","FREE delivery Sunday, 27 November. Or fastest delivery Saturday, 26 November. Order within 2 hrs 12 mins. ",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NTg4ODU3NDI3NDA4NjA0OjE2NjkzMDU1NjM6c3BfYXRmX25leHQ6MjAwNDI5NjYxOTcwOTg6OjA6Og&url=%2FBacca-Comfortable-Cushioning-uni-Moulding-Professional%2Fdp%2FB0917XWP33%2Fref%3Dsr_1_52_sspa%3Fkeywords%3Dshoes%26qid%3D1669305563%26qu%3DeyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9%26sr%3D8-52-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA2130RQ2DA9D45
83,ASIAN,"ASIAN Men's Chrome-02 Sports Running,Walking & Gym Shoes with Max Cushion Technology with Memory Form Casual Sneaker Shoes for Men's & Boy's","₹1,249.00",30 Days Returns & Exchange,"FREE delivery Sunday, 27 November Or fastest delivery Saturday, 26 November. Order within 2 hrs 12 mins","FREE delivery Sunday, 27 November. Or fastest delivery Saturday, 26 November. Order within 2 hrs 12 mins. ",https://www.amazon.in/ASIAN-Chrome-02-Running-Walking-Technology/dp/B0BCQW7H5Y/ref=sr_1_53?keywords=shoes&qid=1669305563&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-53
84,-,-,-,-,-,-,https://www.amazon.in/Sparx-SM-406-Grey-Sports-Shoes/dp/B07H4JLQLZ/ref=sr_1_54?keywords=shoes&qid=1669305563&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-54
85,ASIAN,"ASIAN Men's Hattrick-09 Sports Running,Walking & Gym Shoes for Eva Sole Extra Jump Lightweight Casual Sneaker Shoes Men's & Boy's",₹648.00,30 Days Returns & Exchange,"FREE delivery Sunday, 27 November Or fastest delivery Saturday, 26 November. Order within 2 hrs 12 mins","FREE delivery Sunday, 27 November. Or fastest delivery Saturday, 26 November. Order within 2 hrs 12 mins. ",https://www.amazon.in/ASIAN-Hattrick-09-Sports-Running-Numeric_10/dp/B0B3HSKD3X/ref=sr_1_55?keywords=shoes&qid=1669305563&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-55
86,-,-,-,-,-,-,https://www.amazon.in/Lancer-White-Sports-Running-Indus-251/dp/B081LGBPT7/ref=sr_1_56?keywords=shoes&qid=1669305563&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-56
87,Sparx,Sparx Mens Sm-676 Running Shoe,"₹1,259.00",30 Days Returns & Exchange,"FREE delivery Tuesday, 29 November. Order within 11 hrs 56 mins","FREE delivery Tuesday, 29 November. Order within 11 hrs 56 mins. ",https://www.amazon.in/Sparx-Running-Shoes-Yellow-Numeric_9/dp/B09HS8Y3QW/ref=sr_1_57?keywords=shoes&qid=1669305563&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-57
88,ASIAN,"ASIAN Oxygen-05 Sports Running,Walking & Gym Shoes with Oxygen Technology Lightweight Casual Sneaker Shoes for Men's & Boy's…","₹1,148.00",30 Days Returns & Exchange,"FREE delivery Saturday, 26 November Or fastest delivery Tomorrow, November 25. Order within 1 hr 21 mins","FREE delivery Saturday, 26 November. Or fastest delivery Tomorrow, November 25. Order within 1 hr 21 mins. ",https://www.amazon.in/ASIAN-Oxygen-05-Technology-Lightweight-Sneaker/dp/B0B2WT9B7X/ref=sr_1_58?keywords=shoes&qid=1669305563&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-58
89,ASIAN,"ASIAN Men's Creta-12 Men's Running Shoes with Breathable Knitted Upper | Ideal for Sports,Gym,Training, Running Shoes for Men's & Boy's",₹699.00,30 Days Returns & Exchange,"FREE delivery Sunday, 27 November Or fastest delivery Saturday, 26 November. Order within 2 hrs 11 mins","FREE delivery Sunday, 27 November. Or fastest delivery Saturday, 26 November. Order within 2 hrs 11 mins. ",https://www.amazon.in/ASIAN-Creta-12-Black-Running-Shoes/dp/B08RCSGV1C/ref=sr_1_49?keywords=shoes&qid=1669305563&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-49
90,BATA,"BATA Mens Boss-Slick Formal Shoes, (8516051), Black",₹746.00,30 Days Returns & Exchange,"₹140 delivery Sunday, 27 November","₹140 delivery Sunday, 27 November. ",https://www.amazon.in/BATA-BOSS-Slick-Black-Uniform-8516051/dp/B0987RC4PM/ref=sr_1_50?keywords=shoes&qid=1669305563&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-50
91,DSC,DSC Beamer Cricket Shoes for Mens (Light Weight | Economical | Durable),₹855.00,30 Days Returns,"FREE delivery Monday, 28 November. Order within 11 hrs 55 mins","FREE delivery Monday, 28 November. Order within 11 hrs 55 mins. ",https://www.amazon.in/DSC-Beamer-Cricket-Shoes-Yellow-White/dp/B07WH3435J/ref=sr_1_51?keywords=shoes&qid=1669305563&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-51
92,Puma,Puma Mens Pacer Fire Sneaker,"₹1,653.00",30 Days Returns & Exchange,"FREE delivery Saturday, 26 November Or fastest delivery Tomorrow, November 25. Order within 1 hr 20 mins","FREE delivery Saturday, 26 November. Or fastest delivery Tomorrow, November 25. Order within 1 hr 20 mins. ",https://www.amazon.in/Puma-Pacer-Peacoat-High-Sneaker-11-38046901/dp/B08QTLWKJL/ref=sr_1_52?keywords=shoes&qid=1669305563&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-52
93,Corstyle,Corstyle Light Weight Sports Outdoors Casual Canvas Sneakers Gyming Walking Training Running Shoes for Men,₹599.00,30 Days Returns & Exchange,"FREE delivery Sunday, 27 November Or fastest delivery Saturday, 26 November. Order within 14 hrs 55 mins","FREE delivery Sunday, 27 November. Or fastest delivery Saturday, 26 November. Order within 14 hrs 55 mins. ",https://www.amazon.in/Corstyle-Outdoors-Sneakers-Training-White-Black/dp/B09ZDFS9XF/ref=sr_1_53?keywords=shoes&qid=1669305563&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-53
94,ASIAN,"ASIAN Hattrick-21 Men's Sport Shoes | Ideal for Running, Walking & Gym | Lightweight & Casual Sneaker Shoe for Men's & Women's",₹648.00,30 Days Returns & Exchange,"FREE delivery Saturday, 26 November Or fastest delivery Tomorrow, November 25. Order within 1 hr 20 mins","FREE delivery Saturday, 26 November. Or fastest delivery Tomorrow, November 25. Order within 1 hr 20 mins. ",https://www.amazon.in/ASIAN-Hattrick-21-Running-Sneakers-Lightweight/dp/B09CGVZFY9/ref=sr_1_54?keywords=shoes&qid=1669305563&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-54
95,-,-,-,-,-,-,https://www.amazon.in/Campus-Mens-Refresh-Running-Shoes/dp/B08QCT8VZC/ref=sr_1_55?keywords=shoes&qid=1669305563&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-55
96,Sparx,Sparx Men's Sm-675 Running Shoe,₹799.00,30 Days Returns & Exchange,"FREE delivery Wednesday, 30 November Or fastest delivery Sunday, 27 November. Order within 13 hrs 54 mins","FREE delivery Wednesday, 30 November. Or fastest delivery Sunday, 27 November. Order within 13 hrs 54 mins. ",https://www.amazon.in/Sparx-SM-675-Running-Shoe-9-SX0675GNBSB0009/dp/B08WJ1XN7B/ref=sr_1_56?keywords=shoes&qid=1669305563&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-56
97,Skechers,Skechers Mens Max Protect Sneaker,"₹4,399.00",30 Days Returns & Exchange,"FREE delivery Saturday, 26 November Or fastest delivery Tomorrow, November 25. Order within 1 hr 19 mins","FREE delivery Saturday, 26 November. Or fastest delivery Tomorrow, November 25. Order within 1 hr 19 mins. ",https://www.amazon.in/Skechers-Navy-Mens-Casual-Shoes-237301-NVY-MAX-Protect-UK7/dp/B08Z9LFBKR/ref=sr_1_57?keywords=shoes&qid=1669305563&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-57
98,-,-,-,-,-,-,https://www.amazon.in/Nike-Stroke-Running-White-Platinum/dp/B08QC3T11M/ref=sr_1_58?keywords=shoes&qid=1669305563&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-58
99,Generic,Men's Black Mesh Sports Shoes,₹599.00,30 Days Returns & Exchange,"₹59 delivery Monday, 28 November","₹59 delivery Monday, 28 November. ",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NTg4ODU3NDI3NDA4NjA0OjE2NjkzMDU1NjM6c3BfbXRmOjIwMDkwMDQyODA2MDk4OjowOjo&url=%2FMens-Black-Sports-Shoes-India%2Fdp%2FB0BGSV9YPP%2Fref%3Dsr_1_59_sspa%3Fkeywords%3Dshoes%26qid%3D1669305563%26qu%3DeyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
100,Kraasa,"Kraasa Men Training, Walking, Gym, Sports Running Shoes",₹599.00,30 Days Returns & Exchange,"FREE delivery Sunday, 27 November Or fastest delivery Saturday, 26 November. Order within 2 hrs 8 mins","FREE delivery Sunday, 27 November. Or fastest delivery Saturday, 26 November. Order within 2 hrs 8 mins. ",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NTg4ODU3NDI3NDA4NjA0OjE2NjkzMDU1NjM6c3BfbXRmOjIwMDU4MTQzNDI1Mzk4OjowOjo&url=%2FKraasa-Range-Running-Shoes-Black%2Fdp%2FB07NZDLW2T%2Fref%3Dsr_1_60_sspa%3Fkeywords%3Dshoes%26qid%3D1669305563%26qu%3DeyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
101,Bacca Bucci,Bacca Bucci Men's Walking Shoe,"₹1,399.00",30 Days Returns & Exchange,"FREE delivery Saturday, 26 November Or fastest delivery Tomorrow, November 25. Order within 14 hrs 28 mins","FREE delivery Saturday, 26 November. Or fastest delivery Tomorrow, November 25. Order within 14 hrs 28 mins. ",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NTg4ODU3NDI3NDA4NjA0OjE2NjkzMDU1NjM6c3BfbXRmOjIwMDc2MjY2NzMzMTAzOjowOjo&url=%2FBacca-Bucci-Mens-Black-Walking%2Fdp%2FB08DKXVKF2%2Fref%3Dsr_1_61_sspa%3Fkeywords%3Dshoes%26qid%3D1669305563%26qu%3DeyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9%26sr%3D8-61-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA2130RQ2DA9D45
102,ASIAN,"ASIAN Men's Newton-08 Sports Running Shoes Latest Stylish Casual Sneaker,Lace-up Lightweight Shoes for Running, Walking, Gym Shoes",₹578.00,30 Days Returns & Exchange,"FREE delivery Sunday, 27 November Or fastest delivery Saturday, 26 November. Order within 2 hrs 8 mins","FREE delivery Sunday, 27 November. Or fastest delivery Saturday, 26 November. Order within 2 hrs 8 mins. ",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NTg4ODU3NDI3NDA4NjA0OjE2NjkzMDU1NjM6c3BfbXRmOjIwMDc2OTgzODI1MTk4OjowOjo&url=%2FASIAN-Newton-08-Running-Stylish-Lightweight%2Fdp%2FB0B5LV4N5K%2Fref%3Dsr_1_62_sspa%3Fkeywords%3Dshoes%26qid%3D1669305563%26qu%3DeyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9%26sr%3D8-62-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
103,ASIAN,"ASIAN Wonder-11 Running Shoes,Training Shoes,Gym Shoes,Sports Shoes for Men…",₹450.00,30 Days Returns & Exchange,"FREE delivery Saturday, 26 November on first order Or fastest delivery Tomorrow, November 25. Order within 14 hrs 28 mins","FREE delivery Saturday, 26 November on first order. Or fastest delivery Tomorrow, November 25. Order within 14 hrs 28 mins. ",https://www.amazon.in/ASIAN-Thar-01-Running-Walking-Sneaker/dp/B0BBB8ZNHM/ref=sr_1_63?keywords=shoes&qid=1669305563&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-63
104,aadi,AADI Men's Black Mesh Outdoor Casual Shoes,₹294.00,30 Days Returns & Exchange,"FREE delivery Monday, 28 November on first order","FREE delivery Monday, 28 November on first order. ",https://www.amazon.in/AADI-Mens-Running-Sport-Shoes/dp/B0999NJDT6/ref=sr_1_64?keywords=shoes&qid=1669305563&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-64
105,road runner,road runner Comfortable Stylish Trendy Lightweight Casual Sneaker Shoes for Boys & Mens,₹499.00,30 Days Returns & Exchange,"FREE delivery Sunday, 27 November Or fastest delivery Saturday, 26 November. Order within 14 hrs 52 mins","FREE delivery Sunday, 27 November. Or fastest delivery Saturday, 26 November. Order within 14 hrs 52 mins. ",https://www.amazon.in/road-runner-Comfortable-Stylish-Lightweight/dp/B0B4H3HYS2/ref=sr_1_65?keywords=shoes&qid=1669305563&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-65
106,ASIAN,"ASIAN Men's Rider-01 Men Shoes for Running with Breathable Knitted Upper | Ideal for Sports, Gym, Training, Running & Much More | Easily Washable | Lightweight & Orthopedic memory shoes for men and boys",₹998.00,30 Days Returns & Exchange,"FREE delivery Sunday, 27 November Or fastest delivery Saturday, 26 November. Order within 2 hrs 7 mins","FREE delivery Sunday, 27 November. Or fastest delivery Saturday, 26 November. Order within 2 hrs 7 mins. ",https://www.amazon.in/ASIAN-Rider-01-White-Phylon-Sports/dp/B08PKGQ5QF/ref=sr_1_66?keywords=shoes&qid=1669305563&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-66
107,Campus,Campus Mens Bull Pro Running Shoes,₹779.00,30 Days Returns & Exchange,"FREE delivery Saturday, 26 November Or fastest delivery Tomorrow, November 25. Order within 1 hr 17 mins","FREE delivery Saturday, 26 November. Or fastest delivery Tomorrow, November 25. Order within 1 hr 17 mins. ",https://www.amazon.in/Campus-PRO-L-Gry-Running-Shoes/dp/B09RBFTL2R/ref=sr_1_67?keywords=shoes&qid=1669305563&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-67
108,Sparx,Sparx Mens Shoe Running,₹869.00,30 Days Returns & Exchange,"FREE delivery Saturday, 26 November. Order within 2 hrs 7 mins","FREE delivery Saturday, 26 November. Order within 2 hrs 7 mins. ",https://www.amazon.in/Sparx-Mens-Green-Running-SX9038GGYGR0010/dp/B0B4KD5L1Q/ref=sr_1_68?keywords=shoes&qid=1669305563&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-68
109,Kraasa,Kraasa Men SocksFit Walking and Running Shoes,₹389.00,30 Days Returns & Exchange,"FREE delivery Sunday, 27 November on first order Or fastest delivery Saturday, 26 November. Order within 2 hrs 7 mins","FREE delivery Sunday, 27 November on first order. Or fastest delivery Saturday, 26 November. Order within 2 hrs 7 mins. ",https://www.amazon.in/Kraasa-Mens-Black-Running-Shoe/dp/B08D7TB86V/ref=sr_1_69?keywords=shoes&qid=1669305563&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-69
110,Campus,Campus Mens Terminator (N) Running Shoes,"₹1,399.00",30 Days Returns & Exchange,"FREE delivery Sunday, 27 November Or fastest delivery Saturday, 26 November. Order within 2 hrs 6 mins","FREE delivery Sunday, 27 November. Or fastest delivery Saturday, 26 November. Order within 2 hrs 6 mins. ",https://www.amazon.in/Campus-Mens-Terminator-Running-Shoes/dp/B095T1ZHTB/ref=sr_1_70?keywords=shoes&qid=1669305563&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-70
111,ASIAN,ASIAN Superwalk-08 Sport Running Shoes for Men's,₹849.00,30 Days Returns & Exchange,"₹99 delivery Thursday, 1 December","₹99 delivery Thursday, 1 December. ",https://www.amazon.in/ASIAN-Superwalk-08-Sport-Running-Shoes/dp/B09RXPQCDP/ref=sr_1_71?keywords=shoes&qid=1669305563&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-71
112,Robbie jones,Robbie jones Casual Sneakers Black Shoes for Boys and Men,₹549.00,30 Days Returns & Exchange,"FREE delivery Monday, 28 November","FREE delivery Monday, 28 November. ",https://www.amazon.in/Robbie-jones-Casual-Sneakers-Black/dp/B0B6T2MWCD/ref=sr_1_72?keywords=shoes&qid=1669305563&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-72
